timestamps,population,node_id,node_type_id,tuning_angle,x,y,z,pop_name
321.25,v1,26871,487661754,0.207526286663,-646.659436658,-205.858909874,125.657841334,e23Cux2
954.0,v1,26868,487661754,0.182623132263,-303.456464964,-159.736948878,-488.22059658300003,e23Cux2
326.25,v1,26868,487661754,0.182623132263,-303.456464964,-159.736948878,-488.22059658300003,e23Cux2
999.25,v1,26864,487661754,0.149418926397,-188.82589974400003,-215.65012613099998,512.598982533,e23Cux2
556.25,v1,26864,487661754,0.149418926397,-188.82589974400003,-215.65012613099998,512.598982533,e23Cux2
1162.25,v1,26860,487661754,0.11621472053099999,-442.80062400300005,-162.534971035,229.521041033,e23Cux2
1193.25,v1,26856,487661754,0.0830105146652,687.314685763,-119.11062264899999,257.379530326,e23Cux2
769.0,v1,26856,487661754,0.0830105146652,687.314685763,-119.11062264899999,257.379530326,e23Cux2
1152.5,v1,26853,487661754,0.058107360265600004,-399.02762718599996,-221.13256065599998,293.142167385,e23Cux2
746.5,v1,26853,487661754,0.058107360265600004,-399.02762718599996,-221.13256065599998,293.142167385,e23Cux2
521.75,v1,26853,487661754,0.058107360265600004,-399.02762718599996,-221.13256065599998,293.142167385,e23Cux2
419.0,v1,26852,487661754,0.049806308799099995,197.022519445,-291.17168235099996,679.275713558,e23Cux2
999.0,v1,26871,487661754,0.207526286663,-646.659436658,-205.858909874,125.657841334,e23Cux2
1265.75,v1,26871,487661754,0.207526286663,-646.659436658,-205.858909874,125.657841334,e23Cux2
985.0,v1,26873,487661754,0.224128389596,-142.26565480600001,-196.802956618,-741.331367546,e23Cux2
958.25,v1,26874,487661754,0.232429441063,-422.303577647,-231.37491467400002,-212.74357893599998,e23Cux2
909.25,v1,27150,487661754,2.52351964582,41.7953130984,-204.00405373700002,703.452992657,e23Cux2
322.0,v1,27150,487661754,2.52351964582,41.7953130984,-204.00405373700002,703.452992657,e23Cux2
768.25,v1,27138,487661754,2.42390702822,148.632229193,-268.268700923,417.15672124699995,e23Cux2
413.5,v1,27138,487661754,2.42390702822,148.632229193,-268.268700923,417.15672124699995,e23Cux2
906.0,v1,27131,487661754,2.3657996679599997,-581.230712509,-152.222215789,271.517619047,e23Cux2
714.75,v1,27126,487661754,2.32429441063,-301.782321895,-308.444670358,281.40553351200003,e23Cux2
450.5,v1,27126,487661754,2.32429441063,-301.782321895,-308.444670358,281.40553351200003,e23Cux2
466.5,v1,27117,487661754,2.24958494743,492.59408425199996,-304.135818764,-73.66764000020001,e23Cux2
1358.25,v1,27113,487661754,2.21638074156,-618.919359426,-201.57214981,116.54891644,e23Cux2
1145.25,v1,27113,487661754,2.21638074156,-618.919359426,-201.57214981,116.54891644,e23Cux2
962.5,v1,27113,487661754,2.21638074156,-618.919359426,-201.57214981,116.54891644,e23Cux2
1394.75,v1,27111,487661754,2.1997786386300002,690.442478187,-141.61058663,-342.822583253,e23Cux2
1354.0,v1,27108,487661754,2.1748754842299998,147.423159928,-288.947623923,-589.990712652,e23Cux2
1126.5,v1,27108,487661754,2.1748754842299998,147.423159928,-288.947623923,-589.990712652,e23Cux2
337.25,v1,27108,487661754,2.1748754842299998,147.423159928,-288.947623923,-589.990712652,e23Cux2
975.0,v1,27106,487661754,2.15827338129,740.600514792,-167.018471859,224.17390431299998,e23Cux2
668.25,v1,27106,487661754,2.15827338129,740.600514792,-167.018471859,224.17390431299998,e23Cux2
945.75,v1,27102,487661754,2.1250691754299997,476.022127081,-190.65770090700002,38.8965306129,e23Cux2
966.25,v1,27099,487661754,2.1001660210299997,99.51797109649999,-260.348701273,469.387717792,e23Cux2
328.5,v1,27099,487661754,2.1001660210299997,99.51797109649999,-260.348701273,469.387717792,e23Cux2
331.75,v1,27096,487661754,2.0752628666299997,49.758328632600005,-192.728214017,622.945199442,e23Cux2
460.25,v1,27095,487661754,2.0669618151599995,208.30632840599998,-264.352409111,360.564593566,e23Cux2
1313.0,v1,27094,487661754,2.0586607637,-296.97190428,-273.912694965,-651.658494045,e23Cux2
988.0,v1,27092,487661754,2.0420586607599995,-183.50687615200002,-286.610443101,668.90024474,e23Cux2
961.5,v1,27089,487661754,2.01715550636,371.033539111,-199.48068183799998,-169.868840941,e23Cux2
144.5,v1,27089,487661754,2.01715550636,371.033539111,-199.48068183799998,-169.868840941,e23Cux2
408.0,v1,27086,487661754,1.9922523519599997,-395.660599205,-127.72746887299999,-386.026101775,e23Cux2
957.0,v1,27085,487661754,1.9839513005,29.6092650987,-230.94686587799998,423.619633168,e23Cux2
317.75,v1,27085,487661754,1.9839513005,29.6092650987,-230.94686587799998,423.619633168,e23Cux2
973.0,v1,27156,487661754,2.57332595462,724.42993569,-202.998563376,-311.580703567,e23Cux2
1168.25,v1,27081,487661754,1.95074709463,-601.124969469,-284.269479182,307.91281829400003,e23Cux2
316.5,v1,27159,487661754,2.59822910902,-630.146517601,-131.686550832,372.851372729,e23Cux2
1156.25,v1,27159,487661754,2.59822910902,-630.146517601,-131.686550832,372.851372729,e23Cux2
981.5,v1,27250,487661754,3.35362479247,102.723258989,-204.72926764599998,387.332561162,e23Cux2
510.0,v1,27250,487661754,3.35362479247,102.723258989,-204.72926764599998,387.332561162,e23Cux2
