timestamps,population,node_id,node_type_id,tuning_angle,x,y,z,pop_name
301.25,v1,158082,475585413,278.13317479200003,612.1888132180001,-85.65424292760001,-200.96035861099998,i1Htr3a
192.0,v1,158082,475585413,278.13317479200003,612.1888132180001,-85.65424292760001,-200.96035861099998,i1Htr3a
650.0,v1,158081,475585413,278.026159334,776.597061538,-93.2732374367,25.7117222806,i1Htr3a
604.0,v1,158081,475585413,278.026159334,776.597061538,-93.2732374367,25.7117222806,i1Htr3a
379.5,v1,158081,475585413,278.026159334,776.597061538,-93.2732374367,25.7117222806,i1Htr3a
250.5,v1,158081,475585413,278.026159334,776.597061538,-93.2732374367,25.7117222806,i1Htr3a
49.0,v1,158081,475585413,278.026159334,776.597061538,-93.2732374367,25.7117222806,i1Htr3a
400.75,v1,158080,475585413,277.91914387599996,434.540703301,-51.000566130699994,-122.388582041,i1Htr3a
725.75,v1,158078,475585413,277.705112961,-267.318393264,-57.3203283703,-354.38879401,i1Htr3a
407.75,v1,158078,475585413,277.705112961,-267.318393264,-57.3203283703,-354.38879401,i1Htr3a
314.25,v1,158078,475585413,277.705112961,-267.318393264,-57.3203283703,-354.38879401,i1Htr3a
1163.0,v1,158074,475585413,277.27705113,-537.1513851430001,-93.3564734344,385.42597626400004,i1Htr3a
698.75,v1,158074,475585413,277.27705113,-537.1513851430001,-93.3564734344,385.42597626400004,i1Htr3a
656.5,v1,158074,475585413,277.27705113,-537.1513851430001,-93.3564734344,385.42597626400004,i1Htr3a
1122.5,v1,158082,475585413,278.13317479200003,612.1888132180001,-85.65424292760001,-200.96035861099998,i1Htr3a
492.5,v1,158074,475585413,277.27705113,-537.1513851430001,-93.3564734344,385.42597626400004,i1Htr3a
1159.0,v1,158072,475585413,277.063020214,-597.765781049,-62.5262419306,143.860033624,i1Htr3a
400.0,v1,158072,475585413,277.063020214,-597.765781049,-62.5262419306,143.860033624,i1Htr3a
54.0,v1,158072,475585413,277.063020214,-597.765781049,-62.5262419306,143.860033624,i1Htr3a
1249.5,v1,158071,475585413,276.95600475599997,-440.729675574,-53.7857747671,690.0241008810001,i1Htr3a
1063.75,v1,158071,475585413,276.95600475599997,-440.729675574,-53.7857747671,690.0241008810001,i1Htr3a
1014.25,v1,158071,475585413,276.95600475599997,-440.729675574,-53.7857747671,690.0241008810001,i1Htr3a
886.25,v1,158071,475585413,276.95600475599997,-440.729675574,-53.7857747671,690.0241008810001,i1Htr3a
656.5,v1,158071,475585413,276.95600475599997,-440.729675574,-53.7857747671,690.0241008810001,i1Htr3a
458.25,v1,158071,475585413,276.95600475599997,-440.729675574,-53.7857747671,690.0241008810001,i1Htr3a
1073.5,v1,158069,475585413,276.741973841,238.297515517,-54.3279717452,693.010916425,i1Htr3a
641.75,v1,158069,475585413,276.741973841,238.297515517,-54.3279717452,693.010916425,i1Htr3a
298.25,v1,158069,475585413,276.741973841,238.297515517,-54.3279717452,693.010916425,i1Htr3a
1051.25,v1,158068,475585413,276.63495838299997,476.48559274300004,-90.6469918991,-127.25990304,i1Htr3a
416.0,v1,158068,475585413,276.63495838299997,476.48559274300004,-90.6469918991,-127.25990304,i1Htr3a
293.5,v1,158074,475585413,277.27705113,-537.1513851430001,-93.3564734344,385.42597626400004,i1Htr3a
15.75,v1,158068,475585413,276.63495838299997,476.48559274300004,-90.6469918991,-127.25990304,i1Htr3a
1250.0,v1,158082,475585413,278.13317479200003,612.1888132180001,-85.65424292760001,-200.96035861099998,i1Htr3a
1049.5,v1,158084,475585413,278.347205707,-38.7958257668,-82.84025979489999,-525.548629732,i1Htr3a
304.25,v1,158095,475585413,279.524375743,-823.933136122,-80.8524967353,-83.58694548609999,i1Htr3a
87.25,v1,158095,475585413,279.524375743,-823.933136122,-80.8524967353,-83.58694548609999,i1Htr3a
1333.0,v1,158094,475585413,279.417360285,-91.7863556625,-71.34302849699999,-770.219920453,i1Htr3a
900.5,v1,158094,475585413,279.417360285,-91.7863556625,-71.34302849699999,-770.219920453,i1Htr3a
