timestamps,population,node_id,node_type_id,tuning_angle,x,y,z,pop_name
1381.0,v1,28288,487661754,11.9701162147,63.7466352387,-296.44565076599997,640.0581990759999,e23Cux2
831.75,v1,28288,487661754,11.9701162147,63.7466352387,-296.44565076599997,640.0581990759999,e23Cux2
935.25,v1,28285,487661754,11.9452130603,198.614723393,-239.67842776900002,-516.108617724,e23Cux2
248.25,v1,28285,487661754,11.9452130603,198.614723393,-239.67842776900002,-516.108617724,e23Cux2
454.5,v1,28282,487661754,11.9203099059,-626.382721035,-246.777357405,-333.694081408,e23Cux2
1397.5,v1,28280,487661754,11.903707803,-5.7677332439499995,-181.206718873,747.2395191830001,e23Cux2
998.5,v1,28276,487661754,11.8705035971,-294.08713695,-263.324984472,770.771950879,e23Cux2
314.75,v1,28273,487661754,11.8456004427,225.365099981,-220.78838429200002,531.44266011,e23Cux2
433.75,v1,28271,487661754,11.8289983398,-211.381341605,-119.759412759,-364.50859154,e23Cux2
850.75,v1,28269,487661754,11.8123962369,-686.691586232,-132.608071635,-8.31511499093,e23Cux2
438.0,v1,28269,487661754,11.8123962369,-686.691586232,-132.608071635,-8.31511499093,e23Cux2
243.75,v1,28269,487661754,11.8123962369,-686.691586232,-132.608071635,-8.31511499093,e23Cux2
1293.75,v1,28268,487661754,11.8040951854,-196.58236466,-262.95447211,794.216898483,e23Cux2
325.0,v1,28264,487661754,11.7708909795,-220.595005478,-152.639916996,-435.81736121,e23Cux2
375.25,v1,28293,487661754,12.0116214721,-640.664558785,-157.730747272,390.284950226,e23Cux2
838.5,v1,28245,487661754,11.613171001700001,-663.0266035669999,-252.384249155,346.61954425199997,e23Cux2
321.75,v1,28237,487661754,11.5467625899,-555.637991604,-162.640154681,-220.6948309,e23Cux2
1162.0,v1,28234,487661754,11.5218594355,-498.660085612,-254.36185202,-341.47216572599996,e23Cux2
960.5,v1,28233,487661754,11.513558384100001,-753.351065008,-155.525115775,374.88450210900004,e23Cux2
114.75,v1,28233,487661754,11.513558384100001,-753.351065008,-155.525115775,374.88450210900004,e23Cux2
1245.5,v1,28232,487661754,11.5052573326,-644.999257445,-224.325311672,277.112207752,e23Cux2
835.0,v1,28232,487661754,11.5052573326,-644.999257445,-224.325311672,277.112207752,e23Cux2
437.25,v1,28232,487661754,11.5052573326,-644.999257445,-224.325311672,277.112207752,e23Cux2
944.25,v1,28229,487661754,11.480354178199999,-290.162018748,-167.1410773,300.504106235,e23Cux2
978.75,v1,28225,487661754,11.4471499723,494.19475448400004,-228.31381566099998,-464.85311989800005,e23Cux2
398.75,v1,28223,487661754,11.4305478694,-625.457051489,-198.905559492,-526.02782694,e23Cux2
445.5,v1,28221,487661754,11.413945766500001,-287.627594924,-151.735821312,535.772949637,e23Cux2
333.75,v1,28219,487661754,11.3973436635,-135.567409011,-278.88233658900003,-574.587040465,e23Cux2
878.5,v1,28211,487661754,11.330935251800001,451.520746368,-145.739482699,610.848037068,e23Cux2
375.25,v1,28211,487661754,11.330935251800001,451.520746368,-145.739482699,610.848037068,e23Cux2
360.75,v1,28245,487661754,11.613171001700001,-663.0266035669999,-252.384249155,346.61954425199997,e23Cux2
989.25,v1,28207,487661754,11.297731045899999,444.665167142,-115.958714985,302.499044172,e23Cux2
749.0,v1,28293,487661754,12.0116214721,-640.664558785,-157.730747272,390.284950226,e23Cux2
1367.75,v1,28293,487661754,12.0116214721,-640.664558785,-157.730747272,390.284950226,e23Cux2
1175.25,v1,28377,487661754,12.7089097952,215.669103528,-246.390209471,339.957270593,e23Cux2
416.0,v1,28377,487661754,12.7089097952,215.669103528,-246.390209471,339.957270593,e23Cux2
750.5,v1,28376,487661754,12.700608743800002,-432.760899053,-159.998513389,-303.630135698,e23Cux2
565.0,v1,28376,487661754,12.700608743800002,-432.760899053,-159.998513389,-303.630135698,e23Cux2
461.0,v1,28376,487661754,12.700608743800002,-432.760899053,-159.998513389,-303.630135698,e23Cux2
1380.25,v1,28371,487661754,12.659103486400001,-606.751012627,-217.90109549099998,423.245734935,e23Cux2
907.5,v1,28371,487661754,12.659103486400001,-606.751012627,-217.90109549099998,423.245734935,e23Cux2
747.25,v1,28371,487661754,12.659103486400001,-606.751012627,-217.90109549099998,423.245734935,e23Cux2
1391.0,v1,28368,487661754,12.634200332,-365.92144358,-262.614728056,612.740654735,e23Cux2
990.0,v1,28350,487661754,12.4847814056,-393.26303389699996,-183.19261076700002,166.015125389,e23Cux2
639.0,v1,28348,487661754,12.4681793027,634.718925225,-305.86385843200003,-439.243703441,e23Cux2
1175.5,v1,28346,487661754,12.4515771998,-454.104329341,-305.862171081,-429.62487320699995,e23Cux2
548.75,v1,28346,487661754,12.4515771998,-454.104329341,-305.862171081,-429.62487320699995,e23Cux2
248.5,v1,28346,487661754,12.4515771998,-454.104329341,-305.862171081,-429.62487320699995,e23Cux2
882.75,v1,28293,487661754,12.0116214721,-640.664558785,-157.730747272,390.284950226,e23Cux2
1349.0,v1,28336,487661754,12.3685666851,693.225166448,-240.169061463,151.116008324,e23Cux2
402.75,v1,28333,487661754,12.343663530699999,-664.785594341,-152.335743236,-179.11876407,e23Cux2
1099.75,v1,28329,487661754,12.3104593248,642.944088084,-216.704115742,98.9672636275,e23Cux2
1119.5,v1,28324,487661754,12.2689540675,-534.283506569,-100.011341765,-82.8496401365,e23Cux2
502.25,v1,28324,487661754,12.2689540675,-534.283506569,-100.011341765,-82.8496401365,e23Cux2
978.75,v1,28320,487661754,12.2357498616,-251.13541488400003,-277.099302839,-764.971187975,e23Cux2
1251.25,v1,28313,487661754,12.177642501400001,-426.251085941,-235.826060435,-596.686270516,e23Cux2
1099.75,v1,28313,487661754,12.177642501400001,-426.251085941,-235.826060435,-596.686270516,e23Cux2
421.0,v1,28313,487661754,12.177642501400001,-426.251085941,-235.826060435,-596.686270516,e23Cux2
1106.75,v1,28308,487661754,12.1361372441,-237.568952585,-144.851032495,451.71997283800005,e23Cux2
394.0,v1,28308,487661754,12.1361372441,-237.568952585,-144.851032495,451.71997283800005,e23Cux2
1229.0,v1,28299,487661754,12.061427780899999,-329.522959585,-296.303840583,-568.1261745180001,e23Cux2
430.25,v1,28299,487661754,12.061427780899999,-329.522959585,-296.303840583,-568.1261745180001,e23Cux2
222.75,v1,28299,487661754,12.061427780899999,-329.522959585,-296.303840583,-568.1261745180001,e23Cux2
1372.5,v1,28298,487661754,12.0531267294,-597.841273804,-193.89234223,-365.671392415,e23Cux2
826.25,v1,28333,487661754,12.343663530699999,-664.785594341,-152.335743236,-179.11876407,e23Cux2
327.75,v1,28378,487661754,12.7172108467,410.510909585,-213.403984746,-351.20764308699995,e23Cux2
374.0,v1,28207,487661754,11.297731045899999,444.665167142,-115.958714985,302.499044172,e23Cux2
1351.25,v1,28205,487661754,11.281128942999999,170.766522818,-136.240727231,-568.606440183,e23Cux2
1398.75,v1,28108,487661754,10.4759269507,-679.88043199,-237.62388143599998,-244.311443898,e23Cux2
860.25,v1,28108,487661754,10.4759269507,-679.88043199,-237.62388143599998,-244.311443898,e23Cux2
409.75,v1,28108,487661754,10.4759269507,-679.88043199,-237.62388143599998,-244.311443898,e23Cux2
206.25,v1,28108,487661754,10.4759269507,-679.88043199,-237.62388143599998,-244.311443898,e23Cux2
1383.5,v1,28106,487661754,10.4593248478,-604.819515227,-188.642362355,-173.271981028,e23Cux2
879.75,v1,28104,487661754,10.4427227449,-384.78420447199994,-176.615212159,470.673548945,e23Cux2
315.25,v1,28097,487661754,10.3846153846,442.08840892300003,-194.398734259,425.34948459,e23Cux2
672.0,v1,28095,487661754,10.3680132817,150.890202562,-247.664063464,596.902965205,e23Cux2
950.75,v1,28092,487661754,10.343110127300001,569.955828235,-152.34811581399998,-376.061794546,e23Cux2
458.5,v1,28091,487661754,10.3348090758,-538.285224582,-184.73959113700002,-138.073142384,e23Cux2
983.75,v1,28089,487661754,10.318206972899999,-326.939497919,-230.776466143,281.312681127,e23Cux2
450.25,v1,28084,487661754,10.2767017156,-199.87660188599997,-249.28352777700002,-424.159159529,e23Cux2
1286.0,v1,28083,487661754,10.2684006641,-619.155856362,-299.623171409,320.09567229,e23Cux2
879.25,v1,28083,487661754,10.2684006641,-619.155856362,-299.623171409,320.09567229,e23Cux2
