timestamps population node_ids
118.5 v1 157961
1387.75 v1 157960
1237.5 v1 157960
1382.75 v1 157988
1027.25 v1 158004
291.75 v1 157993
940.5 v1 157993
862.0 v1 158004
746.0 v1 158004
305.5 v1 158004
1270.5 v1 158003
79.0 v1 158003
1378.5 v1 158002
1188.0 v1 158002
966.0 v1 158002
650.25 v1 158002
238.25 v1 158002
49.0 v1 158002
1326.0 v1 158001
1203.25 v1 158001
952.75 v1 158001
910.0 v1 158001
688.75 v1 158001
617.0 v1 158001
581.75 v1 158001
380.0 v1 158001
352.0 v1 158001
218.0 v1 158001
1234.5 v1 157998
305.5 v1 157998
1196.0 v1 157997
971.25 v1 157997
777.0 v1 157997
321.5 v1 157997
214.0 v1 157997
1164.75 v1 157993
543.75 v1 157993
167.0 v1 157694
1159.5 v1 158038
49.75 v1 158041
1326.0 v1 158090
1387.5 v1 158088
1241.25 v1 158088
961.25 v1 158088
718.5 v1 158088
649.5 v1 158088
177.75 v1 158088
1160.5 v1 158086
813.75 v1 158086
380.5 v1 158086
325.75 v1 158086
22.5 v1 158086
1365.75 v1 158085
1302.0 v1 158085
1224.0 v1 158085
757.25 v1 158085
573.25 v1 158085
54.0 v1 158085
827.5 v1 158084
613.75 v1 158084
1196.75 v1 158082
1254.75 v1 158081
884.5 v1 158081
728.75 v1 158081
297.75 v1 158081
217.25 v1 158081
1165.25 v1 158080
1100.75 v1 158080
829.25 v1 158080
49.75 v1 158091
1027.25 v1 158078
265.5 v1 158091
638.0 v1 158091
1046.5 v1 158101
969.0 v1 158101
831.5 v1 158101
609.5 v1 158101
444.25 v1 158101
369.5 v1 158101
169.5 v1 158101
42.5 v1 158101
1170.25 v1 158100
906.5 v1 158100
598.25 v1 158100
213.75 v1 158100
57.75 v1 158100
829.25 v1 158096
791.25 v1 158096
546.5 v1 158096
438.25 v1 158096
1368.25 v1 158095
1061.0 v1 158095
839.5 v1 158095
701.75 v1 158095
611.75 v1 158095
154.0 v1 158095
72.0 v1 158095
1229.75 v1 158094
470.25 v1 158094
1254.75 v1 158091
1113.25 v1 158091
955.5 v1 158091
592.25 v1 158091
323.25 v1 158040
827.25 v1 158078
1394.25 v1 158074
869.0 v1 158054
396.75 v1 158054
1025.0 v1 158050
568.75 v1 158050
489.0 v1 158050
442.75 v1 158050
1238.25 v1 158048
1061.5 v1 158048
402.75 v1 158048
274.25 v1 158048
314.5 v1 158047
267.75 v1 158047
180.25 v1 158047
63.0 v1 158047
1380.0 v1 158045
1224.0 v1 158045
1021.25 v1 158045
763.0 v1 158045
441.75 v1 158045
207.0 v1 158045
672.0 v1 158044
29.25 v1 158044
1228.75 v1 158043
335.25 v1 158043
1347.5 v1 158041
1085.0 v1 158041
836.75 v1 158041
501.0 v1 158041
251.0 v1 158041
89.0 v1 158055
417.0 v1 158078
452.25 v1 158055
26.5 v1 158056
663.25 v1 158074
399.0 v1 158074
119.5 v1 158074
1139.75 v1 158072
380.0 v1 158072
29.0 v1 158072
1245.0 v1 158071
960.75 v1 158071
833.5 v1 158071
666.0 v1 158071
389.25 v1 158071
224.5 v1 158071
64.0 v1 158071
1248.5 v1 158069
955.0 v1 158069
586.5 v1 158069
1168.75 v1 158068
1137.75 v1 158068
935.0 v1 158068
830.25 v1 158068
611.0 v1 158068
295.75 v1 158068
1210.5 v1 158065
863.25 v1 158065
834.5 v1 158065
729.0 v1 158065
243.5 v1 158065
1301.0 v1 158057
512.5 v1 158056
1169.0 v1 158055
1370.0 v1 157691
220.75 v1 157691
1169.5 v1 157690
601.25 v1 157326
121.25 v1 157326
901.75 v1 157323
541.25 v1 157323
123.5 v1 157323
1239.25 v1 157322
1038.0 v1 157322
680.25 v1 157322
221.75 v1 157322
1399.75 v1 157319
998.75 v1 157319
844.5 v1 157319
717.0 v1 157319
698.75 v1 157326
430.0 v1 157319
1204.5 v1 157318
501.25 v1 157318
291.5 v1 157318
190.25 v1 157318
49.0 v1 157318
1173.25 v1 157316
1014.25 v1 157316
842.75 v1 157316
624.5 v1 157316
363.25 v1 157316
1230.75 v1 157315
1054.75 v1 157315
1007.25 v1 157315
177.5 v1 157319
1254.5 v1 157326
316.5 v1 157328
742.75 v1 157328
679.25 v1 157341
381.75 v1 157341
260.75 v1 157341
1086.25 v1 157340
1010.0 v1 157340
818.5 v1 157340
742.25 v1 157340
660.75 v1 157340
373.25 v1 157340
292.25 v1 157340
214.0 v1 157340
33.25 v1 157340
1085.25 v1 157339
974.25 v1 157339
885.75 v1 157339
656.0 v1 157339
417.0 v1 157339
293.0 v1 157339
828.25 v1 157335
448.75 v1 157335
1385.25 v1 157334
1163.5 v1 157334
51.5 v1 157334
1057.75 v1 157332
290.5 v1 157332
776.0 v1 157330
1229.0 v1 157328
965.25 v1 157328
838.5 v1 157328
804.75 v1 157315
674.5 v1 157315
342.0 v1 157315
215.25 v1 157315
384.0 v1 157300
125.25 v1 157300
24.5 v1 157300
1311.0 v1 157293
1252.0 v1 157293
1177.5 v1 157293
730.75 v1 157293
455.0 v1 157293
403.75 v1 157293
325.0 v1 157293
158.5 v1 157293
1371.25 v1 157290
1256.25 v1 157290
951.0 v1 157290
870.5 v1 157290
87.75 v1 157290
218.5 v1 157289
1332.0 v1 157287
1272.75 v1 157287
727.0 v1 157287
636.0 v1 157287
576.75 v1 157287
230.25 v1 157287
164.5 v1 157287
1099.75 v1 157284
311.5 v1 157284
214.75 v1 157284
81.0 v1 157284
1163.75 v1 157282
699.5 v1 157300
791.75 v1 157341
770.0 v1 157300
951.75 v1 157300
138.25 v1 157315
949.5 v1 157314
274.5 v1 157314
1096.5 v1 157313
725.0 v1 157313
1134.25 v1 157311
925.25 v1 157311
612.25 v1 157311
491.75 v1 157311
81.25 v1 157311
1290.5 v1 157310
1070.75 v1 157310
611.0 v1 157310
1365.0 v1 157309
890.5 v1 157309
729.75 v1 157309
593.75 v1 157309
527.5 v1 157309
139.25 v1 157309
1193.0 v1 157308
913.0 v1 157308
215.5 v1 157308
984.0 v1 157301
711.25 v1 157301
398.25 v1 157301
160.25 v1 157301
1277.25 v1 157300
1162.75 v1 157300
1103.5 v1 157300
829.75 v1 157300
1004.5 v1 157341
1231.0 v1 157341
1355.0 v1 157341
1000.25 v1 157401
443.0 v1 157401
1268.75 v1 157400
1097.5 v1 157400
917.5 v1 157400
716.25 v1 157400
400.5 v1 157400
324.25 v1 157400
40.0 v1 157400
1318.0 v1 157398
858.75 v1 157398
705.25 v1 157398
556.5 v1 157398
321.25 v1 157398
1201.75 v1 157396
146.25 v1 157396
123.75 v1 157396
1242.75 v1 157393
891.25 v1 157393
640.25 v1 157393
551.5 v1 157393
171.25 v1 157393
950.0 v1 157392
670.5 v1 157392
365.0 v1 157392
220.0 v1 157392
106.0 v1 157392
1380.5 v1 157387
1238.0 v1 157387
1168.0 v1 157401
346.75 v1 157387
213.5 v1 157402
321.25 v1 157406
424.0 v1 157421
1244.5 v1 157419
579.75 v1 157419
202.25 v1 157419
736.25 v1 157418
217.0 v1 157418
838.5 v1 157417
433.5 v1 157417
110.75 v1 157417
1330.0 v1 157416
938.25 v1 157416
847.0 v1 157416
622.5 v1 157416
168.0 v1 157416
1291.0 v1 157415
1193.75 v1 157415
1080.5 v1 157415
970.0 v1 157415
607.25 v1 157415
473.5 v1 157415
114.5 v1 157415
16.75 v1 157415
316.5 v1 157411
45.5 v1 157411
