timestamps population node_ids
1294.5 v1 158048
856.5 v1 158048
595.0 v1 158048
84.0 v1 158048
1341.25 v1 158047
925.25 v1 158047
427.75 v1 158047
307.0 v1 158047
1230.5 v1 158045
968.5 v1 158045
837.75 v1 158045
764.75 v1 158045
699.25 v1 158038
86.25 v1 158040
511.0 v1 158040
1273.5 v1 158040
424.0 v1 158041
530.25 v1 158041
235.75 v1 158056
710.0 v1 158041
452.75 v1 158043
1109.0 v1 158043
1314.5 v1 158043
1360.25 v1 158043
844.0 v1 158044
634.5 v1 158045
226.25 v1 158043
111.75 v1 158057
512.0 v1 158057
1156.75 v1 158057
1165.5 v1 158072
1371.25 v1 158072
230.0 v1 158074
307.75 v1 158074
417.5 v1 158074
560.5 v1 158074
978.5 v1 158072
698.75 v1 158074
1134.25 v1 158078
75.25 v1 158080
579.25 v1 158080
1323.75 v1 158080
86.25 v1 158081
358.0 v1 158081
1102.0 v1 158074
316.5 v1 158038
1166.75 v1 158071
682.75 v1 158071
24.0 v1 158065
320.75 v1 158065
460.5 v1 158065
690.5 v1 158065
977.5 v1 158065
579.75 v1 158068
1154.5 v1 158071
1085.75 v1 158068
401.75 v1 158069
1377.0 v1 158069
153.5 v1 158071
400.0 v1 158071
484.0 v1 158071
653.5 v1 158071
1339.0 v1 158068
1344.5 v1 158034
1211.25 v1 158034
1126.0 v1 158034
1343.0 v1 158009
75.0 v1 158010
461.5 v1 158010
820.5 v1 158011
28.5 v1 158012
164.75 v1 158012
1166.0 v1 158009
1032.0 v1 158012
428.5 v1 158013
809.75 v1 158013
1043.5 v1 158013
1252.0 v1 158013
121.5 v1 158014
308.0 v1 158014
37.0 v1 158013
1026.0 v1 158014
424.25 v1 158009
1194.5 v1 158004
161.25 v1 158002
208.5 v1 158002
398.0 v1 158002
821.25 v1 158002
1055.75 v1 158002
1105.75 v1 158002
304.5 v1 158009
217.0 v1 158003
970.25 v1 158003
1342.75 v1 158003
52.0 v1 158004
207.0 v1 158004
619.5 v1 158004
1004.0 v1 158004
363.5 v1 158003
1295.0 v1 158236
140.75 v1 158015
968.25 v1 158015
887.5 v1 158027
1099.0 v1 158027
77.75 v1 158029
224.0 v1 158030
380.75 v1 158030
778.75 v1 158030
611.75 v1 158027
885.25 v1 158030
853.5 v1 158031
982.25 v1 158031
1200.75 v1 158031
1368.5 v1 158031
916.25 v1 158033
794.25 v1 158034
506.0 v1 158031
238.5 v1 158015
235.25 v1 158027
1097.0 v1 158026
1355.25 v1 158016
321.25 v1 158017
930.25 v1 158017
465.75 v1 158020
685.0 v1 158020
822.5 v1 158020
1393.5 v1 158026
894.5 v1 158020
1270.25 v1 158020
117.5 v1 158026
191.75 v1 158026
335.25 v1 158026
416.75 v1 158026
847.75 v1 158026
1085.75 v1 158020
33.75 v1 157894
201.25 v1 158237
441.0 v1 158240
612.75 v1 158429
452.5 v1 158429
215.0 v1 158429
38.25 v1 158429
1365.25 v1 158426
17.25 v1 158426
1120.0 v1 158425
1008.0 v1 158425
1343.75 v1 158424
1108.5 v1 158424
926.0 v1 158424
780.5 v1 158424
568.0 v1 158424
264.75 v1 158424
1332.5 v1 158420
1270.25 v1 158420
1070.75 v1 158420
908.25 v1 158416
1021.5 v1 158416
1120.25 v1 158416
1346.5 v1 158416
322.75 v1 158417
285.5 v1 158418
1237.0 v1 158429
1265.25 v1 158418
442.25 v1 158419
688.5 v1 158419
1345.5 v1 158419
78.0 v1 158420
498.25 v1 158420
736.0 v1 158420
279.75 v1 158419
31.75 v1 158433
107.25 v1 158436
858.25 v1 158436
118.75 v1 158450
265.75 v1 158450
1026.25 v1 158450
1292.5 v1 158450
77.25 v1 158451
538.0 v1 158451
654.25 v1 158449
1132.5 v1 158451
97.5 v1 158455
211.0 v1 158455
280.5 v1 158455
382.5 v1 158455
707.5 v1 158455
1049.25 v1 158455
1361.0 v1 158451
728.75 v1 158416
324.0 v1 158449
1074.0 v1 158448
1019.25 v1 158436
1268.75 v1 158436
217.0 v1 158437
1093.25 v1 158437
1371.25 v1 158437
363.5 v1 158441
1271.0 v1 158448
404.75 v1 158441
965.0 v1 158441
1141.25 v1 158441
156.25 v1 158443
452.75 v1 158443
867.5 v1 158443
663.0 v1 158448
727.0 v1 158441
234.75 v1 158458
617.75 v1 158416
949.75 v1 158415
1177.75 v1 158401
972.25 v1 158401
89.75 v1 158401
1161.5 v1 158400
233.0 v1 158400
88.75 v1 158400
886.0 v1 158399
1288.25 v1 158397
1197.25 v1 158397
1024.5 v1 158397
789.75 v1 158397
692.0 v1 158397
649.0 v1 158397
494.25 v1 158397
384.75 v1 158397
297.0 v1 158397
208.25 v1 158397
1151.75 v1 158389
56.5 v1 158391
725.0 v1 158391
1101.75 v1 158391
1263.25 v1 158391
1360.0 v1 158391
75.0 v1 158402
80.5 v1 158395
574.0 v1 158395
803.75 v1 158395
873.5 v1 158395
1144.75 v1 158395
24.25 v1 158397
104.75 v1 158397
312.0 v1 158395
216.25 v1 158402
251.5 v1 158402
316.75 v1 158402
653.25 v1 158410
813.5 v1 158410
230.25 v1 158412
328.0 v1 158412
950.0 v1 158412
1108.0 v1 158412
190.5 v1 158410
164.25 v1 158414
725.25 v1 158414
1164.5 v1 158414
458.75 v1 158415
497.0 v1 158415
567.5 v1 158415
745.75 v1 158415
385.5 v1 158414
307.0 v1 158416
115.5 v1 158410
1393.0 v1 158407
507.75 v1 158402
794.5 v1 158402
1306.5 v1 158402
1341.25 v1 158402
993.0 v1 158403
352.0 v1 158404
50.25 v1 158409
1001.0 v1 158404
249.5 v1 158407
489.25 v1 158407
633.25 v1 158407
870.25 v1 158407
966.25 v1 158407
1206.0 v1 158407
97.75 v1 158407
447.0 v1 158389
690.5 v1 158458
1248.5 v1 158459
1151.75 v1 158505
883.0 v1 158505
751.0 v1 158505
615.25 v1 158505
463.0 v1 158505
1106.75 v1 158503
692.0 v1 158503
649.25 v1 158503
318.75 v1 158503
1007.75 v1 158502
952.5 v1 158502
607.0 v1 158502
381.0 v1 158502
325.25 v1 158502
224.0 v1 158502
119.25 v1 158502
665.25 v1 158500
158.75 v1 158488
305.5 v1 158488
380.25 v1 158488
437.5 v1 158488
768.25 v1 158488
936.0 v1 158488
269.25 v1 158506
1031.5 v1 158488
378.0 v1 158491
777.25 v1 158491
865.0 v1 158491
1092.75 v1 158491
1368.75 v1 158497
582.5 v1 158500
179.75 v1 158491
288.75 v1 158509
106.25 v1 158510
244.25 v1 158510
1188.75 v1 158516
605.5 v1 158518
978.0 v1 158518
46.0 v1 158519
214.25 v1 158519
457.0 v1 158519
980.75 v1 158516
832.0 v1 158519
322.0 v1 158521
400.0 v1 158522
710.25 v1 158522
1283.75 v1 158522
163.0 v1 158526
950.0 v1 158526
1248.0 v1 158519
1252.0 v1 158486
815.0 v1 158516
32.5 v1 158516
319.0 v1 158510
429.25 v1 158510
832.25 v1 158510
999.75 v1 158510
1107.25 v1 158510
141.75 v1 158511
674.25 v1 158516
462.0 v1 158511
486.5 v1 158512
861.75 v1 158512
1350.0 v1 158512
1031.0 v1 158513
1344.75 v1 158513
52.0 v1 158515
229.25 v1 158512
305.5 v1 158459
700.25 v1 158486
229.25 v1 158486
1176.25 v1 158468
1121.75 v1 158468
1026.75 v1 158468
928.25 v1 158468
780.25 v1 158468
716.75 v1 158468
582.25 v1 158468
365.5 v1 158468
302.25 v1 158468
266.5 v1 158468
217.5 v1 158468
27.5 v1 158468
1165.0 v1 158467
127.0 v1 158467
1394.75 v1 158465
1090.25 v1 158465
929.5 v1 158465
68.0 v1 158460
319.5 v1 158460
435.75 v1 158460
607.0 v1 158460
918.25 v1 158460
1022.5 v1 158460
1340.75 v1 158468
1269.5 v1 158460
215.75 v1 158463
959.25 v1 158463
1236.5 v1 158463
1370.25 v1 158463
320.0 v1 158465
431.5 v1 158465
1377.5 v1 158460
1385.0 v1 158468
1249.25 v1 158469
574.75 v1 158470
161.25 v1 158480
478.5 v1 158480
1250.75 v1 158480
281.5 v1 158484
734.75 v1 158484
1270.25 v1 158484
1306.75 v1 158479
17.0 v1 158485
353.0 v1 158485
428.0 v1 158485
494.25 v1 158485
545.5 v1 158485
802.0 v1 158485
932.5 v1 158485
188.25 v1 158485
458.25 v1 158486
450.5 v1 158479
1366.0 v1 158478
729.0 v1 158470
1043.25 v1 158470
1161.0 v1 158470
1282.0 v1 158470
655.25 v1 158471
39.0 v1 158474
78.5 v1 158479
202.5 v1 158474
776.25 v1 158474
1226.25 v1 158474
233.25 v1 158478
296.25 v1 158478
1079.5 v1 158478
1349.25 v1 158478
543.25 v1 158474
123.0 v1 158389
242.75 v1 158388
1344.25 v1 158387
884.0 v1 158292
403.75 v1 158292
318.75 v1 158292
1200.5 v1 158291
784.75 v1 158291
670.25 v1 158291
35.75 v1 158291
1362.5 v1 158284
1098.75 v1 158284
832.5 v1 158284
465.25 v1 158284
318.75 v1 158284
41.0 v1 158284
1169.0 v1 158283
548.75 v1 158283
281.0 v1 158283
711.75 v1 158281
86.75 v1 158273
1003.25 v1 158273
465.5 v1 158274
1243.5 v1 158274
1359.5 v1 158274
65.25 v1 158277
1051.5 v1 158292
233.25 v1 158277
244.75 v1 158280
481.25 v1 158280
1008.75 v1 158280
1120.0 v1 158280
321.25 v1 158281
457.75 v1 158281
1238.75 v1 158277
177.0 v1 158294
390.25 v1 158294
465.75 v1 158294
1005.75 v1 158304
1381.5 v1 158304
1044.5 v1 158306
11.25 v1 158307
184.0 v1 158307
350.5 v1 158307
468.75 v1 158304
833.25 v1 158307
1258.5 v1 158307
249.0 v1 158309
669.0 v1 158309
748.0 v1 158309
954.0 v1 158309
1259.0 v1 158309
1034.75 v1 158307
50.25 v1 158273
216.5 v1 158304
439.25 v1 158302
707.0 v1 158294
815.0 v1 158294
963.0 v1 158294
1085.25 v1 158294
1268.5 v1 158294
84.75 v1 158295
540.75 v1 158302
496.0 v1 158295
1245.75 v1 158295
168.75 v1 158301
1239.0 v1 158301
1386.5 v1 158301
59.75 v1 158302
295.5 v1 158302
999.75 v1 158295
250.75 v1 158311
1242.5 v1 158272
953.75 v1 158272
1367.75 v1 158252
948.5 v1 158252
657.25 v1 158252
86.25 v1 158252
18.0 v1 158252
1048.0 v1 158248
591.25 v1 158248
324.0 v1 158248
22.75 v1 158248
1175.25 v1 158247
1099.5 v1 158247
1033.0 v1 158247
929.0 v1 158247
691.5 v1 158247
555.75 v1 158247
433.5 v1 158247
301.0 v1 158247
827.25 v1 158240
1083.75 v1 158240
203.0 v1 158241
950.5 v1 158241
27.5 v1 158245
88.0 v1 158245
49.0 v1 158256
248.0 v1 158245
498.25 v1 158245
661.75 v1 158245
930.5 v1 158245
1316.5 v1 158245
156.0 v1 158247
270.75 v1 158247
441.5 v1 158245
408.5 v1 158256
501.75 v1 158256
842.25 v1 158256
984.25 v1 158263
1337.5 v1 158263
1007.75 v1 158264
44.75 v1 158267
617.75 v1 158267
1088.0 v1 158267
313.5 v1 158263
45.25 v1 158268
1366.25 v1 158268
16.5 v1 158272
164.0 v1 158272
401.75 v1 158272
502.25 v1 158272
821.0 v1 158272
1167.0 v1 158268
1161.25 v1 158272
27.75 v1 158263
1213.5 v1 158262
1023.75 v1 158256
232.75 v1 158258
939.0 v1 158258
1338.75 v1 158258
107.25 v1 158259
412.75 v1 158259
1360.0 v1 158262
559.25 v1 158259
732.0 v1 158259
1002.75 v1 158259
1196.0 v1 158259
1265.75 v1 158259
224.0 v1 158262
454.25 v1 158262
662.75 v1 158259
824.25 v1 158311
1060.5 v1 158311
1242.5 v1 158311
153.75 v1 158372
82.25 v1 158372
1169.5 v1 158371
383.5 v1 158371
160.75 v1 158371
28.75 v1 158371
1404.0 v1 158370
1023.75 v1 158370
871.0 v1 158370
794.0 v1 158370
676.75 v1 158370
456.0 v1 158370
403.0 v1 158370
1382.25 v1 158366
804.0 v1 158366
762.25 v1 158366
313.75 v1 158366
742.25 v1 158359
938.5 v1 158359
1121.25 v1 158359
30.25 v1 158361
394.5 v1 158361
661.75 v1 158361
220.25 v1 158372
827.0 v1 158361
1365.0 v1 158361
50.0 v1 158362
323.0 v1 158362
1022.5 v1 158362
171.5 v1 158366
248.0 v1 158366
1107.25 v1 158361
313.5 v1 158372
404.0 v1 158372
460.25 v1 158372
1235.25 v1 158384
1346.75 v1 158384
121.5 v1 158386
310.5 v1 158386
383.25 v1 158386
890.25 v1 158386
754.5 v1 158384
1124.5 v1 158386
1365.0 v1 158386
214.25 v1 158387
318.5 v1 158387
655.5 v1 158387
790.5 v1 158387
1201.5 v1 158387
1291.0 v1 158386
429.0 v1 158359
731.5 v1 158383
17.75 v1 158383
609.5 v1 158372
706.25 v1 158372
786.0 v1 158372
822.0 v1 158372
887.5 v1 158372
977.5 v1 158372
268.5 v1 158383
1058.25 v1 158372
1232.25 v1 158374
162.0 v1 158377
315.75 v1 158377
