timestamps,population,node_id,node_type_id,tuning_angle,x,y,z,pop_name
237.5,v1,155266,318733871,297.403846154,-249.19572935,-359.38539466699996,169.71606106,e4Nr5a1
966.25,v1,155198,318733871,277.788461538,-213.398971918,-403.1561014,168.49270518,e4Nr5a1
649.25,v1,155198,318733871,277.788461538,-213.398971918,-403.1561014,168.49270518,e4Nr5a1
623.5,v1,155174,318733871,270.865384615,-41.7761294248,-347.1057898,-363.029776966,e4Nr5a1
1339.5,v1,155124,318733871,256.442307692,-193.186929869,-372.256197855,239.111127189,e4Nr5a1
1297.25,v1,155124,318733871,256.442307692,-193.186929869,-372.256197855,239.111127189,e4Nr5a1
1172.75,v1,155124,318733871,256.442307692,-193.186929869,-372.256197855,239.111127189,e4Nr5a1
964.25,v1,155124,318733871,256.442307692,-193.186929869,-372.256197855,239.111127189,e4Nr5a1
540.75,v1,155124,318733871,256.442307692,-193.186929869,-372.256197855,239.111127189,e4Nr5a1
442.75,v1,155124,318733871,256.442307692,-193.186929869,-372.256197855,239.111127189,e4Nr5a1
61.25,v1,155124,318733871,256.442307692,-193.186929869,-372.256197855,239.111127189,e4Nr5a1
302.5,v1,155016,318733871,225.28846153799998,153.31976438700002,-341.683672342,329.389286911,e4Nr5a1
450.0,v1,155011,318733871,223.846153846,-297.012136458,-410.443003625,231.452870397,e4Nr5a1
387.75,v1,154995,318733871,219.23076923099998,210.804412159,-358.593233413,-64.49245606699999,e4Nr5a1
1238.0,v1,154960,318733871,209.134615385,241.070939914,-350.58884582800005,-189.909900945,e4Nr5a1
100.0,v1,154889,318733871,188.653846154,270.845902601,-323.936467436,-232.239156744,e4Nr5a1
1251.5,v1,154720,318733871,139.903846154,-135.743987871,-310.337847138,-110.87846244299999,e4Nr5a1
573.75,v1,153737,318733871,317.74687721,-365.761309316,-407.929610118,-623.46744722,e4Nr5a1
435.75,v1,153824,318733871,325.128446854,510.03155341400003,-392.06019609199996,-195.16263391599998,e4Nr5a1
1138.0,v1,153844,318733871,326.82535941599997,167.86293792700002,-386.86918794699994,-722.386589756,e4Nr5a1
1375.25,v1,153844,318733871,326.82535941599997,167.86293792700002,-386.86918794699994,-722.386589756,e4Nr5a1
1288.0,v1,153984,318733871,338.703747349,-578.984238977,-421.765799318,-468.410744874,e4Nr5a1
536.5,v1,154033,318733871,342.861183125,438.21855921699995,-407.22294570400004,532.3784702840001,e4Nr5a1
640.0,v1,155266,318733871,297.403846154,-249.19572935,-359.38539466699996,169.71606106,e4Nr5a1
890.75,v1,154048,318733871,344.13386754699997,-253.62497075099998,-408.68482977699995,-684.594285358,e4Nr5a1
929.75,v1,154230,318733871,359.57577186,90.0335385762,-351.78094535699995,-463.40897890599996,e4Nr5a1
895.75,v1,154357,318733871,35.1923076923,291.89581732,-363.99044024,-143.87161195,e4Nr5a1
965.5,v1,154687,318733871,130.384615385,29.102650131199997,-340.829425108,16.8670360718,e4Nr5a1
1174.5,v1,154689,318733871,130.96153846200002,341.991195757,-388.62685251199997,-1.72236712214,e4Nr5a1
1188.0,v1,154718,318733871,139.326923077,397.848553871,-390.27352036199994,22.9256323521,e4Nr5a1
424.5,v1,154720,318733871,139.903846154,-135.743987871,-310.337847138,-110.87846244299999,e4Nr5a1
1303.0,v1,154067,318733871,345.74593448,172.392005736,-365.0825344,657.030678417,e4Nr5a1
730.5,v1,153700,318733871,314.60758897,534.0750516730001,-379.46707424699997,611.154613543,e4Nr5a1
895.5,v1,155266,318733871,297.403846154,-249.19572935,-359.38539466699996,169.71606106,e4Nr5a1
872.25,v1,155326,318733871,314.711538462,338.361513436,-403.826562556,93.35497397879999,e4Nr5a1
899.0,v1,154708,386970660,136.442307692,-178.317871981,-347.672419426,344.27409319599997,e4Nr5a1
80.0,v1,154708,386970660,136.442307692,-178.317871981,-347.672419426,344.27409319599997,e4Nr5a1
244.75,v1,153252,386970660,276.596747584,-503.67351516699995,-397.46792816699997,224.17745309,e4Nr5a1
85.0,v1,153252,386970660,276.596747584,-503.67351516699995,-397.46792816699997,224.17745309,e4Nr5a1
1178.75,v1,151737,386970660,148.055621023,-259.35743030000003,-313.72384792400004,557.59434445,e4Nr5a1
1160.75,v1,150751,386970660,64.39783172279999,-544.6150999509999,-421.575849592,-312.420249274,e4Nr5a1
889.25,v1,150751,386970660,64.39783172279999,-544.6150999509999,-421.575849592,-312.420249274,e4Nr5a1
200.75,v1,155354,318733871,322.788461538,305.51044905599997,-314.969924882,-51.7894125384,e4Nr5a1
1325.5,v1,155354,318733871,322.788461538,305.51044905599997,-314.969924882,-51.7894125384,e4Nr5a1
463.5,v1,155368,318733871,326.826923077,-203.56202648599998,-417.764674434,142.118430648,e4Nr5a1
1147.0,v1,152124,422738880,180.890879095,-566.292819248,-425.73539024699994,-430.491340667,e4Nr5a1
973.25,v1,154860,422738880,180.28846153799998,-17.3845304231,-365.11438349400004,199.455676187,e4Nr5a1
297.25,v1,150333,386970660,28.9323591798,94.48909070010001,-419.464114863,504.557324656,e4Nr5a1
225.75,v1,155326,318733871,314.711538462,338.361513436,-403.826562556,93.35497397879999,e4Nr5a1
1059.0,v1,150333,386970660,28.9323591798,94.48909070010001,-419.464114863,504.557324656,e4Nr5a1
369.0,v1,150658,386970660,56.50718831020001,-615.946839823,-403.82167989,533.840172163,e4Nr5a1
466.75,v1,150658,386970660,56.50718831020001,-615.946839823,-403.82167989,533.840172163,e4Nr5a1
746.5,v1,150658,386970660,56.50718831020001,-615.946839823,-403.82167989,533.840172163,e4Nr5a1
78.25,v1,150751,386970660,64.39783172279999,-544.6150999509999,-421.575849592,-312.420249274,e4Nr5a1
253.75,v1,150751,386970660,64.39783172279999,-544.6150999509999,-421.575849592,-312.420249274,e4Nr5a1
686.75,v1,150751,386970660,64.39783172279999,-544.6150999509999,-421.575849592,-312.420249274,e4Nr5a1
1075.25,v1,150446,386970660,38.5199151544,-95.3648520477,-356.62711503599996,-572.391966489,e4Nr5a1
432.5,v1,153700,318733871,314.60758897,534.0750516730001,-379.46707424699997,611.154613543,e4Nr5a1
1237.5,v1,153566,318733871,303.238274806,108.95468486799999,-400.461859105,-650.34241496,e4Nr5a1
688.0,v1,152243,318733871,190.987508838,433.61211525,-330.279727262,-18.8617096649,e4Nr5a1
63.25,v1,152243,318733871,190.987508838,433.61211525,-330.279727262,-18.8617096649,e4Nr5a1
190.5,v1,152153,318733871,183.35140231,-17.6121222564,-380.964606404,791.7891521989999,e4Nr5a1
823.5,v1,152140,318733871,182.24840914400002,-91.1588700404,-326.73110225700003,-826.198969932,e4Nr5a1
1227.5,v1,152126,318733871,181.060570351,146.23694576,-399.39265712400004,-601.43395104,e4Nr5a1
845.5,v1,152119,318733871,180.466650955,267.08642806299997,-395.794213978,-344.95356557,e4Nr5a1
148.25,v1,152119,318733871,180.466650955,267.08642806299997,-395.794213978,-344.95356557,e4Nr5a1
1057.5,v1,152021,318733871,172.151779401,579.50857107,-420.803155514,-380.41797916400003,e4Nr5a1
193.0,v1,151896,318733871,161.54607589,97.362795678,-425.93776321900003,-501.33813335300005,e4Nr5a1
320.0,v1,151724,318733871,146.952627858,443.83289609400003,-401.722626461,-402.29791267400003,e4Nr5a1
60.75,v1,151673,318733871,142.625500825,129.00953264700001,-374.12171257800003,653.0562351780001,e4Nr5a1
