timestamps population node_ids
1363.0 v1 115350
401.25 v1 115350
522.25 v1 115290
1277.25 v1 115224
1009.5 v1 115224
377.5 v1 115224
1222.75 v1 115213
83.25 v1 115414
360.25 v1 115213
456.75 v1 115502
894.5 v1 115502
1026.5 v1 115803
680.5 v1 115803
566.0 v1 115803
132.75 v1 115803
944.0 v1 115721
474.25 v1 115721
946.5 v1 115712
637.25 v1 115712
1402.5 v1 115686
1273.75 v1 115686
772.5 v1 115686
305.5 v1 115686
1101.25 v1 115685
900.0 v1 115685
595.0 v1 115502
1368.25 v1 115673
815.75 v1 115673
649.25 v1 115673
422.75 v1 115673
290.0 v1 115673
103.25 v1 115660
827.75 v1 115624
614.75 v1 115624
403.0 v1 115584
229.25 v1 115584
891.75 v1 115571
296.75 v1 115571
52.5 v1 115571
840.75 v1 115548
1148.75 v1 115502
1042.75 v1 115673
139.75 v1 115213
890.5 v1 115196
1290.25 v1 115178
370.0 v1 114706
617.75 v1 114689
127.75 v1 114689
1302.0 v1 114687
519.5 v1 114687
224.75 v1 114687
1341.0 v1 114624
762.5 v1 114624
854.25 v1 114608
155.75 v1 114589
1318.5 v1 114547
1152.25 v1 114508
1397.0 v1 114501
1139.75 v1 114501
1197.75 v1 114706
967.0 v1 114501
118.25 v1 114501
320.25 v1 114489
548.0 v1 114452
1395.5 v1 114434
1314.5 v1 114434
1105.5 v1 114434
972.25 v1 114434
779.75 v1 114434
670.5 v1 114434
607.75 v1 114434
516.75 v1 114434
405.0 v1 114434
220.0 v1 114434
968.75 v1 114392
506.25 v1 114501
251.5 v1 114711
103.5 v1 114719
513.0 v1 114719
460.0 v1 115178
393.5 v1 115173
836.5 v1 115165
329.25 v1 115165
770.75 v1 115138
643.0 v1 115124
1075.0 v1 115102
433.75 v1 115102
338.75 v1 115102
125.5 v1 115102
1290.25 v1 115101
412.5 v1 115101
263.75 v1 115101
1014.5 v1 115094
831.75 v1 115081
397.75 v1 115081
89.75 v1 115081
872.5 v1 114719
502.0 v1 114720
1077.5 v1 114720
612.75 v1 114745
1183.5 v1 114745
310.25 v1 114748
244.5 v1 112925
605.25 v1 114748
1276.25 v1 114804
315.75 v1 114929
1075.75 v1 114929
1324.0 v1 114959
1148.0 v1 115067
1358.75 v1 115067
1236.25 v1 114748
1265.25 v1 112856
1088.5 v1 112856
868.5 v1 112856
854.0 v1 111241
434.5 v1 111241
288.75 v1 111241
93.5 v1 111241
1140.5 v1 111204
1195.5 v1 111200
1122.25 v1 111194
415.25 v1 111194
962.25 v1 111142
611.25 v1 111088
132.0 v1 111088
1401.5 v1 111038
1266.25 v1 111038
1049.25 v1 111038
982.0 v1 111241
844.25 v1 111038
245.75 v1 111038
205.0 v1 111017
1246.5 v1 111014
1051.0 v1 111014
1098.75 v1 110961
935.75 v1 110961
428.5 v1 110961
1219.25 v1 110950
446.75 v1 110901
1356.5 v1 110889
232.5 v1 110889
1038.25 v1 110875
563.0 v1 110875
329.0 v1 110875
429.25 v1 111038
233.25 v1 110875
1088.0 v1 111241
962.25 v1 111261
806.0 v1 111423
705.0 v1 111420
1265.5 v1 111404
1141.0 v1 111404
635.5 v1 111404
1397.0 v1 111389
949.5 v1 111389
1343.75 v1 111384
640.5 v1 111384
1072.25 v1 111372
1103.0 v1 111371
1199.25 v1 111357
1054.5 v1 111357
445.25 v1 111357
132.5 v1 111261
953.75 v1 111349
1307.75 v1 111292
1133.75 v1 111292
869.25 v1 111292
681.0 v1 111292
564.0 v1 111292
347.25 v1 111292
293.25 v1 111292
132.75 v1 111292
624.0 v1 111288
165.25 v1 111288
1340.0 v1 111264
1124.5 v1 111264
813.75 v1 111264
281.75 v1 111264
1193.0 v1 111343
644.75 v1 110822
1229.5 v1 110814
620.5 v1 110814
239.0 v1 110338
399.5 v1 110329
154.25 v1 110329
885.25 v1 110257
745.0 v1 110257
572.0 v1 110257
1165.75 v1 110247
1012.0 v1 110244
807.0 v1 110244
444.75 v1 110244
258.5 v1 110244
1088.5 v1 110198
977.75 v1 110198
762.75 v1 110198
607.5 v1 110338
623.75 v1 110198
162.25 v1 110198
1117.25 v1 110163
649.75 v1 110163
417.5 v1 110120
1230.5 v1 110119
1125.5 v1 110119
480.75 v1 110119
861.25 v1 110049
226.0 v1 110049
977.25 v1 110047
353.0 v1 110047
1324.75 v1 109992
1096.25 v1 109992
115.5 v1 109992
439.5 v1 110198
859.75 v1 110338
141.0 v1 110396
356.25 v1 110396
418.5 v1 110814
158.5 v1 110814
1336.0 v1 110779
1226.5 v1 110779
1103.25 v1 110779
880.0 v1 110779
685.75 v1 110779
567.5 v1 110779
329.5 v1 110779
135.25 v1 110779
67.5 v1 110779
437.25 v1 110776
739.0 v1 110746
546.75 v1 110741
604.75 v1 110700
123.5 v1 110700
1191.5 v1 110699
1141.25 v1 110396
988.25 v1 110401
1008.5 v1 110484
1187.75 v1 110484
509.0 v1 110508
762.0 v1 110508
303.5 v1 111430
1210.5 v1 110508
453.25 v1 110635
1073.5 v1 110635
516.5 v1 110699
607.75 v1 110699
852.75 v1 110699
986.75 v1 110699
245.0 v1 110635
1253.25 v1 115828
445.0 v1 111430
378.0 v1 111485
1220.0 v1 112444
1144.0 v1 112444
334.75 v1 112444
941.0 v1 112441
602.25 v1 112441
515.0 v1 112441
242.5 v1 112441
952.5 v1 112412
216.75 v1 112412
1385.5 v1 112398
1392.0 v1 112362
1129.75 v1 112362
478.0 v1 112362
380.75 v1 112362
153.75 v1 112453
154.75 v1 112362
497.25 v1 112336
324.5 v1 112336
1331.25 v1 112311
873.0 v1 112311
684.75 v1 112311
546.75 v1 112311
408.25 v1 112311
155.25 v1 112311
1164.0 v1 112304
995.5 v1 112304
852.25 v1 112304
622.0 v1 112304
543.25 v1 112304
1367.75 v1 112287
1119.0 v1 112336
1185.0 v1 112287
440.75 v1 112453
1371.25 v1 112482
374.0 v1 112856
197.75 v1 112856
1282.25 v1 112819
164.25 v1 112819
510.0 v1 112800
1058.25 v1 112746
818.25 v1 112746
600.0 v1 112746
346.25 v1 112746
181.0 v1 112746
1337.75 v1 112673
1060.0 v1 112673
1385.25 v1 112615
489.5 v1 112584
177.75 v1 112482
1376.25 v1 112562
285.75 v1 112552
1171.75 v1 112538
619.75 v1 112538
418.25 v1 112538
1280.75 v1 112536
642.75 v1 112536
425.25 v1 112536
1329.5 v1 112535
135.25 v1 112535
1227.25 v1 112514
380.75 v1 112514
1168.75 v1 112496
647.5 v1 112496
120.0 v1 112496
358.25 v1 112562
1140.5 v1 112284
1099.25 v1 112259
1075.0 v1 112245
427.5 v1 111760
1226.5 v1 111745
1029.25 v1 111745
229.25 v1 111745
651.75 v1 111737
621.25 v1 111708
637.5 v1 111705
1118.25 v1 111694
987.25 v1 111694
545.25 v1 111694
1153.75 v1 111685
151.75 v1 111681
810.75 v1 111673
452.0 v1 111673
483.5 v1 111825
1367.75 v1 111659
624.5 v1 111623
1030.0 v1 111592
731.5 v1 111592
251.5 v1 111592
1271.75 v1 111552
1063.0 v1 111552
899.25 v1 111552
719.0 v1 111552
582.0 v1 111552
380.5 v1 111552
1096.0 v1 111485
968.25 v1 111485
744.5 v1 111485
462.75 v1 111485
551.5 v1 111659
951.0 v1 111825
1364.5 v1 111836
554.25 v1 111859
1397.0 v1 112244
1157.0 v1 112244
962.0 v1 112244
732.5 v1 112244
349.5 v1 112244
371.5 v1 112210
385.25 v1 112181
332.5 v1 112181
1249.25 v1 112166
1143.0 v1 112121
890.5 v1 112121
1192.5 v1 112077
977.0 v1 112077
877.5 v1 112068
661.0 v1 112068
439.75 v1 112068
610.0 v1 111961
628.25 v1 111859
855.5 v1 111859
1191.5 v1 111859
967.0 v1 111874
806.75 v1 111916
1228.0 v1 111916
1023.5 v1 111430
263.75 v1 111917
965.25 v1 111917
1108.0 v1 111917
1219.25 v1 111917
296.0 v1 111921
968.25 v1 111921
1254.25 v1 111921
442.75 v1 111917
1373.75 v1 109960
334.75 v1 115833
724.75 v1 115833
466.0 v1 119848
137.0 v1 119848
1230.75 v1 119813
1348.25 v1 119809
903.75 v1 119798
595.25 v1 119793
1183.5 v1 119773
328.75 v1 119773
997.75 v1 119740
1174.5 v1 119726
374.0 v1 119699
1299.5 v1 119615
1078.5 v1 119615
817.75 v1 119615
764.5 v1 119848
553.25 v1 119615
1314.25 v1 119592
1162.0 v1 119592
662.75 v1 119592
364.5 v1 119592
1316.0 v1 119528
1065.25 v1 119528
798.5 v1 119528
820.0 v1 119448
580.75 v1 119448
1176.25 v1 119384
602.5 v1 119384
1249.0 v1 119361
1083.0 v1 119361
830.5 v1 119361
474.0 v1 119615
1361.25 v1 119280
1175.0 v1 119848
765.75 v1 119902
912.75 v1 120411
643.5 v1 120411
423.0 v1 120411
611.75 v1 120383
1341.75 v1 120376
575.0 v1 120356
330.5 v1 120356
399.5 v1 120266
1202.0 v1 120252
1176.0 v1 120245
857.25 v1 120245
1148.75 v1 120113
886.25 v1 120113
722.75 v1 120113
1393.5 v1 119848
588.75 v1 120113
1338.75 v1 120039
806.75 v1 120039
651.0 v1 120039
383.25 v1 120039
1109.75 v1 120004
959.25 v1 120004
461.5 v1 120004
1236.75 v1 119976
1121.5 v1 119976
361.75 v1 119976
1112.75 v1 119957
310.25 v1 119957
1091.75 v1 119909
95.5 v1 119909
324.0 v1 120113
243.25 v1 120416
1186.0 v1 119259
882.0 v1 119252
1128.25 v1 118790
1024.75 v1 118790
441.5 v1 118790
880.25 v1 118744
857.0 v1 118728
328.75 v1 118728
775.25 v1 118716
668.75 v1 118716
283.0 v1 118716
1106.25 v1 118711
891.75 v1 118711
726.5 v1 118711
993.25 v1 118706
902.5 v1 118706
809.5 v1 118848
1340.0 v1 118700
638.75 v1 118700
460.5 v1 118700
347.75 v1 118700
1254.0 v1 118699
1047.5 v1 118699
514.5 v1 118699
86.5 v1 118699
1010.75 v1 118673
821.5 v1 118673
663.5 v1 118673
486.5 v1 118673
419.75 v1 118673
171.0 v1 118673
1260.5 v1 118663
767.25 v1 118700
1114.5 v1 119252
48.25 v1 118868
398.5 v1 118868
1333.0 v1 119242
812.0 v1 119242
467.75 v1 119242
59.5 v1 119242
636.0 v1 119180
238.25 v1 119180
1321.5 v1 119139
1193.5 v1 119139
838.0 v1 119139
249.5 v1 119139
652.75 v1 119048
178.25 v1 119048
1271.5 v1 119044
921.75 v1 119044
295.75 v1 118868
719.25 v1 119044
1175.75 v1 119005
945.75 v1 119005
772.0 v1 119005
642.75 v1 119005
444.5 v1 119005
293.25 v1 119005
145.0 v1 119005
859.5 v1 118961
336.25 v1 118961
1287.25 v1 118959
1379.25 v1 118868
1095.75 v1 118868
826.5 v1 118868
500.5 v1 118868
89.0 v1 119044
347.75 v1 120416
429.75 v1 120416
516.0 v1 120416
224.0 v1 121487
424.75 v1 121464
947.25 v1 121431
173.0 v1 121431
536.0 v1 121412
538.25 v1 121377
1056.5 v1 121302
431.75 v1 121302
91.0 v1 121302
338.0 v1 121273
1327.25 v1 121266
1222.5 v1 121266
1066.0 v1 121266
703.25 v1 121266
338.0 v1 121487
480.5 v1 121266
126.75 v1 121266
69.75 v1 121266
1107.5 v1 121264
610.25 v1 121264
403.0 v1 121264
135.0 v1 121264
1394.5 v1 121258
519.5 v1 121258
1337.5 v1 121188
646.75 v1 121188
1312.25 v1 121152
111.0 v1 121152
1094.75 v1 121141
954.25 v1 121141
423.25 v1 121266
819.75 v1 121124
689.25 v1 121487
1113.5 v1 121487
534.25 v1 110334
165.75 v1 110334
88.25 v1 110334
513.0 v1 110034
1253.25 v1 110013
932.25 v1 110013
1372.25 v1 109978
1259.5 v1 109978
432.0 v1 109978
98.25 v1 109978
1148.5 v1 109953
1129.5 v1 109953
1252.25 v1 121727
1125.25 v1 121727
861.75 v1 121487
905.5 v1 121727
660.25 v1 121727
348.75 v1 121727
223.25 v1 121727
151.5 v1 121727
72.0 v1 121727
266.5 v1 121677
892.75 v1 121670
997.0 v1 121614
409.0 v1 121614
200.5 v1 121614
267.0 v1 121556
709.25 v1 121502
178.75 v1 121502
1368.0 v1 121487
780.0 v1 121727
686.25 v1 121124
420.5 v1 121124
368.5 v1 121112
207.5 v1 120894
55.0 v1 120894
1351.75 v1 120817
1128.0 v1 120721
383.0 v1 120721
1126.25 v1 120710
595.25 v1 120710
225.75 v1 120710
584.0 v1 120677
466.0 v1 120677
910.25 v1 120640
769.25 v1 120640
980.5 v1 120639
449.0 v1 120639
275.5 v1 120894
213.5 v1 120639
1210.5 v1 120578
740.75 v1 120571
228.25 v1 120557
1160.0 v1 120483
1145.5 v1 120479
1314.75 v1 120474
1196.0 v1 120474
384.25 v1 120474
289.25 v1 120474
1352.75 v1 120416
1073.0 v1 120416
908.25 v1 120416
825.0 v1 120416
655.0 v1 120416
126.25 v1 120593
378.0 v1 120894
814.25 v1 120894
958.5 v1 120894
570.25 v1 121109
330.5 v1 121109
1326.5 v1 121045
788.25 v1 121045
240.25 v1 121045
849.0 v1 121036
647.75 v1 121036
590.75 v1 121004
459.5 v1 121003
275.75 v1 121003
1132.5 v1 120988
1302.5 v1 120963
1097.0 v1 120963
899.75 v1 120963
691.25 v1 120963
623.5 v1 120963
277.0 v1 120963
1047.5 v1 120894
1205.25 v1 120894
1258.5 v1 120894
1369.75 v1 120894
132.75 v1 120921
606.25 v1 120921
892.0 v1 118663
1168.5 v1 120921
423.25 v1 120924
649.5 v1 120924
1282.0 v1 120924
76.25 v1 120937
1357.75 v1 120937
60.25 v1 120963
376.75 v1 120924
497.25 v1 118663
285.0 v1 118663
1002.0 v1 118505
758.5 v1 116588
239.75 v1 116588
153.75 v1 116588
777.75 v1 116561
633.25 v1 116561
164.5 v1 116561
1334.5 v1 116542
756.0 v1 116542
95.75 v1 116542
315.5 v1 116541
69.0 v1 116541
1258.75 v1 116537
619.25 v1 116537
733.75 v1 116528
817.25 v1 116622
190.0 v1 116528
769.0 v1 116458
632.25 v1 116458
267.25 v1 116458
1155.75 v1 116431
1395.5 v1 116407
1297.75 v1 116407
1204.5 v1 116407
1062.0 v1 116407
982.25 v1 116407
821.0 v1 116407
754.5 v1 116407
592.0 v1 116407
473.5 v1 116407
378.5 v1 116407
960.25 v1 116492
301.5 v1 116407
1272.0 v1 116697
629.0 v1 116705
383.25 v1 117043
337.25 v1 117009
1329.25 v1 116977
607.5 v1 116977
258.75 v1 116977
563.75 v1 116929
1389.25 v1 116877
428.5 v1 116877
201.0 v1 116877
1169.0 v1 116875
1067.0 v1 116875
931.25 v1 116875
780.25 v1 116875
632.5 v1 116875
95.75 v1 116705
493.5 v1 116875
1242.0 v1 116872
948.0 v1 116872
782.75 v1 116872
509.0 v1 116872
363.0 v1 116872
283.5 v1 116872
1153.5 v1 116832
888.0 v1 116832
747.75 v1 116832
431.0 v1 116832
111.5 v1 116832
1179.0 v1 116770
1076.0 v1 116766
1220.0 v1 116705
91.25 v1 116875
209.0 v1 116407
104.0 v1 116407
464.25 v1 116375
1116.5 v1 116108
652.0 v1 116108
260.5 v1 116108
464.5 v1 116101
1083.75 v1 116086
882.5 v1 116086
646.0 v1 116086
448.75 v1 116086
1301.5 v1 116005
413.5 v1 116005
226.0 v1 116005
117.5 v1 115959
1288.0 v1 115955
1174.25 v1 115955
731.0 v1 116148
1061.0 v1 115955
493.0 v1 115955
278.75 v1 115955
250.75 v1 115940
1286.75 v1 115839
1142.25 v1 115839
1055.25 v1 115839
812.5 v1 115839
631.5 v1 115839
489.25 v1 115839
401.25 v1 115839
249.5 v1 115839
97.25 v1 115839
1356.0 v1 115833
1222.25 v1 115833
856.0 v1 115955
102.0 v1 116211
515.5 v1 116211
1253.75 v1 116211
1337.25 v1 116346
1125.25 v1 116346
696.0 v1 116346
483.5 v1 116346
172.5 v1 116346
94.75 v1 116346
894.25 v1 116345
1365.5 v1 116332
464.0 v1 116332
85.0 v1 116332
314.25 v1 116322
243.25 v1 116320
864.5 v1 116308
171.75 v1 116308
1260.25 v1 116255
1164.25 v1 116255
1065.25 v1 116255
1375.5 v1 116211
273.5 v1 116213
1313.0 v1 116213
1352.75 v1 116244
113.75 v1 116255
296.25 v1 116255
1170.5 v1 117043
360.0 v1 116255
504.25 v1 116255
601.0 v1 116255
637.75 v1 116255
793.25 v1 116255
839.25 v1 116255
968.5 v1 116255
404.75 v1 116255
446.0 v1 115833
810.5 v1 117050
821.25 v1 117056
564.75 v1 117985
68.75 v1 117985
478.5 v1 117926
1171.25 v1 117923
655.75 v1 117923
565.25 v1 117889
386.75 v1 117889
812.75 v1 117872
383.25 v1 117872
522.0 v1 117865
113.25 v1 117865
550.25 v1 117849
84.5 v1 117849
1309.0 v1 117809
806.5 v1 117985
1001.5 v1 117809
531.25 v1 117788
304.25 v1 117766
1230.25 v1 117756
1019.5 v1 117721
564.25 v1 117685
1161.75 v1 117679
1045.25 v1 117679
930.75 v1 117679
306.25 v1 117679
67.75 v1 117679
1318.75 v1 117668
1200.0 v1 117668
810.75 v1 117668
552.5 v1 117668
248.0 v1 117809
428.75 v1 117668
1021.5 v1 117985
102.5 v1 118012
486.25 v1 118505
366.75 v1 118505
262.75 v1 118505
1280.0 v1 118490
374.0 v1 118490
1034.75 v1 118489
576.0 v1 118455
356.75 v1 118455
1381.75 v1 118444
1119.25 v1 118444
808.25 v1 118444
540.5 v1 118444
326.0 v1 118444
70.5 v1 118444
1299.25 v1 117992
596.75 v1 118335
1378.25 v1 118270
999.25 v1 118270
334.25 v1 118270
1122.75 v1 118244
1011.0 v1 118244
625.0 v1 118244
652.5 v1 118211
421.0 v1 118211
647.25 v1 118202
1114.0 v1 118185
335.75 v1 118109
432.0 v1 118047
84.25 v1 118023
1330.5 v1 118014
411.0 v1 118285
224.5 v1 117668
84.75 v1 117668
1256.25 v1 117663
1359.0 v1 117391
819.5 v1 117391
154.75 v1 117391
1338.5 v1 117307
1167.5 v1 117307
962.75 v1 117307
827.5 v1 117307
681.25 v1 117307
621.75 v1 117307
397.25 v1 117307
93.25 v1 117307
969.75 v1 117295
851.25 v1 117295
563.5 v1 117295
64.25 v1 117397
1321.75 v1 117271
1197.75 v1 117260
1063.25 v1 117260
867.75 v1 117260
771.25 v1 117260
663.25 v1 117260
438.25 v1 117260
227.75 v1 117178
1265.25 v1 117157
180.0 v1 117157
56.75 v1 117157
1390.75 v1 117135
922.5 v1 117135
100.25 v1 117135
432.25 v1 117080
789.25 v1 117271
286.0 v1 117397
890.75 v1 117397
1038.5 v1 117397
554.0 v1 117663
1309.75 v1 117617
946.5 v1 117617
302.25 v1 117600
1375.0 v1 117598
926.25 v1 117598
1291.75 v1 117595
968.0 v1 117595
671.75 v1 117595
538.25 v1 117595
410.0 v1 117595
511.0 v1 117534
1008.0 v1 117492
860.25 v1 117491
76.5 v1 117491
769.5 v1 117470
895.0 v1 117426
1290.75 v1 117397
87.5 v1 117400
409.5 v1 117400
826.75 v1 117400
981.0 v1 117400
1096.5 v1 117400
303.75 v1 117056
1293.75 v1 117400
1011.75 v1 117404
1360.0 v1 117404
466.25 v1 117408
1344.0 v1 117408
365.5 v1 117426
421.75 v1 117426
238.5 v1 117404
629.25 v1 110334
383.25 v1 109960
1341.5 v1 109958
252.0 v1 117524
1155.5 v1 117500
858.75 v1 117500
226.5 v1 117500
1140.75 v1 117410
608.5 v1 117410
374.5 v1 117410
64.0 v1 117410
1314.5 v1 117384
1163.5 v1 117384
929.5 v1 117384
741.0 v1 117384
630.0 v1 117384
276.75 v1 117384
615.75 v1 117524
197.5 v1 117384
1330.75 v1 117326
1119.0 v1 117326
969.25 v1 117326
841.75 v1 117326
699.5 v1 117326
487.5 v1 117326
330.0 v1 117326
206.0 v1 117326
86.25 v1 117326
1343.0 v1 117277
998.5 v1 117277
323.25 v1 117277
91.5 v1 117277
1111.0 v1 117129
96.75 v1 117384
772.75 v1 117129
827.25 v1 117524
361.25 v1 117547
790.75 v1 117964
652.0 v1 117964
590.25 v1 117964
227.5 v1 117964
148.25 v1 117964
841.75 v1 117851
467.75 v1 117851
994.75 v1 117806
374.25 v1 117806
790.5 v1 117768
590.5 v1 117767
1316.5 v1 117741
1109.5 v1 117741
901.5 v1 117741
322.25 v1 117547
743.75 v1 117741
444.0 v1 117741
290.25 v1 117741
76.5 v1 117741
963.0 v1 117612
356.75 v1 117612
1121.75 v1 117552
784.0 v1 117552
126.5 v1 117552
1396.75 v1 117547
1362.25 v1 117547
1143.25 v1 117547
880.5 v1 117547
729.5 v1 117547
604.0 v1 117547
544.5 v1 117741
962.75 v1 117964
262.5 v1 117129
374.5 v1 117112
1361.5 v1 116683
1063.0 v1 116683
913.5 v1 116683
779.25 v1 116683
586.0 v1 116683
411.25 v1 116683
194.5 v1 116683
1413.0 v1 116681
1283.25 v1 116681
1121.5 v1 116681
931.0 v1 116681
724.75 v1 116681
463.5 v1 116681
363.75 v1 116681
203.5 v1 116790
53.0 v1 116681
1067.0 v1 116631
558.0 v1 116631
980.0 v1 116624
444.5 v1 116624
331.25 v1 116624
1398.0 v1 116611
45.0 v1 116611
1211.5 v1 116533
983.25 v1 116533
802.5 v1 116533
549.5 v1 116533
398.5 v1 116533
184.5 v1 116533
376.0 v1 116378
1311.5 v1 116631
737.75 v1 117112
1302.5 v1 116790
268.5 v1 116802
1279.5 v1 117073
1162.5 v1 117073
858.75 v1 117073
601.25 v1 117073
370.25 v1 117073
167.5 v1 117073
1072.75 v1 117006
521.75 v1 117006
100.5 v1 117006
1290.0 v1 116989
996.5 v1 116989
800.0 v1 116989
614.25 v1 116989
411.5 v1 116989
66.0 v1 116802
361.0 v1 116989
191.25 v1 116989
82.0 v1 116989
606.0 v1 116908
359.75 v1 116908
1208.25 v1 116809
1091.75 v1 116809
880.5 v1 116809
261.25 v1 116809
1344.25 v1 116808
660.5 v1 116808
107.75 v1 116808
1388.25 v1 116802
1224.0 v1 116802
973.0 v1 116802
261.75 v1 116989
1102.25 v1 117964
1196.75 v1 117964
1336.75 v1 117964
765.5 v1 119927
712.5 v1 119927
580.0 v1 119927
112.25 v1 119927
1392.0 v1 119838
897.0 v1 119838
131.25 v1 119838
1343.75 v1 119817
1188.0 v1 119817
1066.5 v1 119817
798.0 v1 119817
342.75 v1 119817
79.25 v1 119817
1318.0 v1 119777
788.0 v1 119927
1086.75 v1 119777
1200.5 v1 119613
864.75 v1 119613
629.0 v1 119613
218.5 v1 119613
65.5 v1 119613
410.5 v1 119551
219.75 v1 119514
45.0 v1 119514
755.5 v1 119492
1292.5 v1 119321
1079.5 v1 119321
619.25 v1 119321
317.0 v1 119321
1194.25 v1 119311
861.25 v1 119777
1372.75 v1 119098
952.5 v1 119927
1277.75 v1 119927
124.75 v1 120638
973.75 v1 120637
659.25 v1 120637
434.25 v1 120637
1283.0 v1 120621
994.5 v1 120621
323.0 v1 120621
899.25 v1 120586
583.0 v1 120586
1188.5 v1 120583
279.5 v1 120583
786.25 v1 120579
851.5 v1 120567
214.5 v1 120567
1065.75 v1 119927
70.75 v1 120567
1060.25 v1 120508
877.0 v1 120508
605.5 v1 120508
460.25 v1 120508
314.5 v1 120508
136.5 v1 120135
1159.0 v1 120046
1001.0 v1 120046
831.25 v1 120046
651.0 v1 120046
344.75 v1 120046
194.25 v1 120046
85.0 v1 120046
566.0 v1 119946
1238.25 v1 120508
743.0 v1 119098
1228.5 v1 119093
1128.0 v1 119093
131.0 v1 118504
1316.25 v1 118451
326.25 v1 118451
1356.0 v1 118412
1095.25 v1 118412
868.0 v1 118412
1175.5 v1 118381
997.5 v1 118381
442.75 v1 118381
333.75 v1 118381
531.5 v1 118378
1001.75 v1 118359
824.5 v1 118359
637.75 v1 118359
1194.75 v1 118504
429.25 v1 118359
1145.25 v1 118351
784.5 v1 118351
242.25 v1 118351
572.0 v1 118226
1372.25 v1 118210
891.25 v1 118138
1160.0 v1 118119
988.75 v1 118119
435.25 v1 118119
185.75 v1 118119
915.75 v1 118081
762.25 v1 118081
470.75 v1 118081
247.0 v1 118081
1271.25 v1 118351
81.0 v1 118507
345.0 v1 118507
567.0 v1 118507
767.0 v1 119093
689.5 v1 119093
551.0 v1 119093
381.0 v1 119093
123.0 v1 119093
316.25 v1 119081
1329.25 v1 119075
510.5 v1 119075
1373.5 v1 119063
1292.0 v1 119063
1033.75 v1 119063
826.25 v1 119063
455.5 v1 119063
288.75 v1 119063
222.5 v1 119063
68.25 v1 119063
1347.75 v1 118949
887.75 v1 118507
1041.25 v1 118507
1329.5 v1 118507
264.75 v1 118752
636.0 v1 118752
279.5 v1 118758
1394.25 v1 116366
1349.75 v1 118758
183.25 v1 118949
400.0 v1 118949
664.75 v1 118949
899.75 v1 118949
1038.25 v1 118949
1195.25 v1 118949
46.25 v1 118949
1277.5 v1 116366
493.75 v1 116366
183.75 v1 116366
481.5 v1 113606
1303.5 v1 113601
394.25 v1 113601
1311.25 v1 113459
1207.75 v1 113459
824.0 v1 113459
636.5 v1 113459
110.5 v1 113459
1325.25 v1 113403
964.75 v1 113403
755.5 v1 113403
167.5 v1 113403
52.0 v1 113403
1199.75 v1 113383
803.25 v1 113606
918.0 v1 113383
536.25 v1 113383
283.25 v1 113383
44.5 v1 113383
1359.25 v1 113340
1197.0 v1 113340
1036.75 v1 113340
904.25 v1 113340
573.25 v1 113340
458.5 v1 113340
340.0 v1 113340
236.25 v1 113340
100.25 v1 113340
943.5 v1 113309
831.75 v1 113309
744.25 v1 113383
638.25 v1 113309
1244.0 v1 113606
889.0 v1 113651
1318.25 v1 114099
1146.75 v1 114099
766.5 v1 114099
361.0 v1 114099
68.75 v1 114099
913.25 v1 114034
367.25 v1 114034
1334.0 v1 114016
893.5 v1 114016
648.75 v1 114016
478.5 v1 114016
110.0 v1 114016
1317.5 v1 113995
1196.0 v1 113995
610.75 v1 113651
1041.0 v1 113995
770.0 v1 113995
646.5 v1 113995
486.75 v1 113995
207.5 v1 113995
943.25 v1 113953
116.0 v1 113953
1323.5 v1 113945
877.5 v1 113945
126.0 v1 113945
1250.25 v1 113909
804.0 v1 113909
523.25 v1 113909
83.25 v1 113909
1271.75 v1 113895
814.0 v1 113995
376.0 v1 113309
252.75 v1 113309
125.25 v1 113309
1268.5 v1 112341
373.5 v1 112341
1226.75 v1 112300
743.5 v1 112300
598.0 v1 112300
208.5 v1 112300
567.0 v1 112260
1380.75 v1 112256
1123.75 v1 112256
961.0 v1 112256
528.75 v1 112256
298.25 v1 112256
933.5 v1 112116
789.5 v1 112116
119.5 v1 112359
582.25 v1 112116
138.75 v1 112116
63.5 v1 112116
1206.25 v1 112102
1014.75 v1 112102
784.75 v1 112102
112.0 v1 112102
521.75 v1 112083
1062.0 v1 112012
853.25 v1 112012
483.5 v1 112012
302.0 v1 112012
1197.0 v1 112003
886.5 v1 112003
476.25 v1 111990
445.0 v1 112116
462.25 v1 112359
876.25 v1 112359
1110.5 v1 112359
1306.25 v1 113295
901.25 v1 113295
555.0 v1 113295
230.25 v1 113295
108.25 v1 113295
1371.5 v1 113076
831.5 v1 113076
589.5 v1 113076
1134.0 v1 113057
810.0 v1 113057
78.0 v1 113057
735.25 v1 113007
341.0 v1 113007
1154.75 v1 112864
960.25 v1 112864
168.0 v1 112864
815.0 v1 112732
200.5 v1 112411
1125.0 v1 112411
241.25 v1 112501
565.25 v1 112501
1261.5 v1 112501
616.75 v1 112561
141.0 v1 114112
1099.75 v1 112561
766.25 v1 112580
937.0 v1 112594
448.75 v1 112697
799.25 v1 112697
1305.5 v1 112697
338.0 v1 112714
390.5 v1 112580
1364.25 v1 120638
226.75 v1 114112
780.0 v1 114112
1055.75 v1 115885
815.0 v1 115885
646.5 v1 115885
334.75 v1 115885
65.25 v1 115885
1399.25 v1 115787
1153.5 v1 115787
968.25 v1 115787
730.75 v1 115787
570.5 v1 115787
360.0 v1 115787
246.75 v1 115787
67.0 v1 115787
